i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
50041320,vineetdiit,#0000FF,"","","",,esl_dota2,Jebaited,2018-02-24T06:31:03.802+05:30,8:15:01,29701,232108439,24th nov NotLikeThis Jebaited,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
135758870,shinpete,,premium,Prime Gaming,1,,esl_dota2,LUL,2018-02-26T03:17:27.180+05:30,5:01:07,18067,232855094,NA GANK LUL,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
77908647,atlasau,#B22222,"","","",,esl_dota2,:),2018-09-03T12:19:16.841+05:30,4:01:34,14494,305305461,buy MWAVE shit tier products :),RERUN - Preshow - ESL One Genting 2017
57159723,andros_dota,#008000,"","","",,esl_dota2,EleGiggle,2018-08-05T06:51:14.481+05:30,4:49:00,17340,293255193,and go aghs EleGiggle,ESL AU&NZ Championship - Open Cup #3
140309366,salvation_141,#8A2BE2,"","","",,esl_dota2,4Head,2018-09-11T11:11:26.738+05:30,3:15:57,11757,308662231,Gogi is spamming Bananas 4Head,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
55997662,leongj680,,premium,Prime Gaming,1,,esl_dota2,LUL,2018-04-10T14:37:28.376+05:30,4:46:28,17188,248733912,shard LUL,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
74820105,retroguyz,,"","","",,esl_dota2,:D,2018-02-22T09:40:14.938+05:30,11:24:26,41066,231434877,I guess Facebook didnt pay off :D,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
216478028,xii_547,,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-09-11T11:51:33.589+05:30,3:56:04,14164,308662231,chain toss PogChamp,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
60672287,roshuran,,"","","",,esl_dota2,<3,2018-03-20T10:05:50.094+05:30,32:49,1969,240772728,Wuhtz <3,LIVE: ESL AU&NZ Championship - Open Cup #3
82316005,nymphiejp,#8A2BE2,"","","",,esl_dota2,WutFace,2018-08-20T08:38:34.516+05:30,36:37,2197,299604674,WutFace,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
32178518,sas158,#8A2BE2,"","","",,esl_dota2,Kappa,2018-07-22T03:29:19.821+05:30,1:17:11,4631,287651696,id go brown boot and aghs rush for my mid laner Kappa,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
,,,"","","",,esl_dota2,LUL,2018-02-25T07:33:13.467+05:30,33:17:10,119830,232108439,LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
,,,"","","",,esl_dota2,KappaPride,2018-02-22T10:52:36.077+05:30,12:36:47,45407,231434877,paparazzi KappaPride,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
